Year,LocationAbbr,LocationDesc,DataSource,TopicType,TopicDesc,MeasureDesc,Variable,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,GeoLocation,Topic Type ID,Topic ID,Measure ID,SubMeasureID,DisplayOrder
2005,CT,Connecticut,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,374.4,,,"CT
(41.56266102000046, -72.64984095199964)",HLT,501HLT,520SAE,SAE004,04
2005,DE,Delaware,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,75.5,,,"DE
(39.008830667000495, -75.57774116799965)",HLT,501HLT,520SAE,SAE004,04
2005,DC,District of Columbia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,35.0,,,"DC
(38.89037138500049, -77.03196112699965)",HLT,501HLT,520SAE,SAE004,04
2005,FL,Florida,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,1480.0,,,"FL
(28.932040377000476, -81.92896053899966)",HLT,501HLT,520SAE,SAE004,04
2005,GA,Georgia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,551.2,,,"GA
(32.83968109300048, -83.62758034599966)",HLT,501HLT,520SAE,SAE004,04
2005,HI,Hawaii,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,83.6,,,"HI
(21.304850435000446, -157.85774940299973)",HLT,501HLT,520SAE,SAE004,04
2005,ID,Idaho,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,71.4,,,"ID
(43.682630005000476, -114.3637300419997)",HLT,501HLT,520SAE,SAE004,04
2005,IL,Illinois,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,773.8,,,"IL
(40.48501028300046, -88.99771017799969)",HLT,501HLT,520SAE,SAE004,04
2005,IN,Indiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,441.2,,,"IN
(39.766910452000445, -86.14996019399968)",HLT,501HLT,520SAE,SAE004,04
2005,IA,Iowa,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,188.8,,,"IA
(42.46940091300047, -93.81649055599968)",HLT,501HLT,520SAE,SAE004,04
2005,KS,Kansas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,162.3,,,"KS
(38.34774030000045, -98.20078122699965)",HLT,501HLT,520SAE,SAE004,04
2005,KY,Kentucky,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,326.2,,,"KY
(37.645970271000465, -84.77497104799966)",HLT,501HLT,520SAE,SAE004,04
2005,LA,Louisiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,319.0,,,"LA
(31.31266064400046, -92.44568007099969)",HLT,501HLT,520SAE,SAE004,04
2005,ME,Maine,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,108.4,,,"ME
(45.254228894000505, -68.98503133599962)",HLT,501HLT,520SAE,SAE004,04
2005,MD,Maryland,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,411.7,,,"MD
(39.29058096400047, -76.60926011099963)",HLT,501HLT,520SAE,SAE004,04
2005,MA,Massachusetts,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,527.0,,,"MA
(42.27687047000046, -72.08269067499964)",HLT,501HLT,520SAE,SAE004,04
2005,MI,Michigan,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,695.8,,,"MI
(44.6613195430005, -84.71439026999968)",HLT,501HLT,520SAE,SAE004,04
2005,MN,Minnesota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,347.1,,,"MN
(46.35564873600049, -94.79420050299967)",HLT,501HLT,520SAE,SAE004,04
2005,MS,Mississippi,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,197.2,,,"MS
(32.745510099000455, -89.53803082499968)",HLT,501HLT,520SAE,SAE004,04
2005,MO,Missouri,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,455.8,,,"MO
(38.635790776000476, -92.56630005299968)",HLT,501HLT,520SAE,SAE004,04
2005,MT,Montana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,49.3,,,"MT
(47.06652897200047, -109.42442064499971)",HLT,501HLT,520SAE,SAE004,04
2005,NE,Nebraska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,113.4,,,"NE
(41.6410409880005, -99.36572062299967)",HLT,501HLT,520SAE,SAE004,04
2005,NV,Nevada,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,198.2,,,"NV
(39.493240390000494, -117.07184056399967)",HLT,501HLT,520SAE,SAE004,04
2005,NH,New Hampshire,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,99.8,,,"NH
(43.65595011300047, -71.50036091999965)",HLT,501HLT,520SAE,SAE004,04
2005,NJ,New Jersey,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,801.9,,,"NJ
(40.13057004800049, -74.27369128799967)",HLT,501HLT,520SAE,SAE004,04
2005,NM,New Mexico,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,107.7,,,"NM
(34.52088095200048, -106.24058098499967)",HLT,501HLT,520SAE,SAE004,04
2005,NY,New York,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,1664.4,,,"NY
(42.82700103200045, -75.54397042699964)",HLT,501HLT,520SAE,SAE004,04
2005,NC,North Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,651.8,,,"NC
(35.466220975000454, -79.15925046299964)",HLT,501HLT,520SAE,SAE004,04
2005,ND,North Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,44.5,,,"ND
(47.47531977900047, -100.11842104899966)",HLT,501HLT,520SAE,SAE004,04
2005,OH,Ohio,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,827.9,,,"OH
(40.06021014100048, -82.40426005599966)",HLT,501HLT,520SAE,SAE004,04
2005,OK,Oklahoma,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,235.1,,,"OK
(35.47203135600046, -97.52107021399968)",HLT,501HLT,520SAE,SAE004,04
2005,OR,Oregon,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,204.9,,,"OR
(44.56744942400047, -120.15503132599969)",HLT,501HLT,520SAE,SAE004,04
2005,PA,Pennsylvania,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,1044.9,,,"PA
(40.79373015200048, -77.86070029399963)",HLT,501HLT,520SAE,SAE004,04
2005,RI,Rhode Island,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,115.0,,,"RI
(41.70828019300046, -71.52247031399963)",HLT,501HLT,520SAE,SAE004,04
2005,SC,South Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,318.0,,,"SC
(33.998821303000454, -81.04537120699968)",HLT,501HLT,520SAE,SAE004,04
2005,SD,South Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,42.2,,,"SD
(44.353130053000484, -100.3735306369997)",HLT,501HLT,520SAE,SAE004,04
2005,TN,Tennessee,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,540.0,,,"TN
(35.68094058000048, -85.77449091399967)",HLT,501HLT,520SAE,SAE004,04
2005,TX,Texas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,1249.6,,,"TX
(31.827240407000488, -99.42677020599967)",HLT,501HLT,520SAE,SAE004,04
2005,UT,Utah,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,89.9,,,"UT
(39.360700171000474, -111.58713063499971)",HLT,501HLT,520SAE,SAE004,04
2005,VT,Vermont,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,47.7,,,"VT
(43.62538123900049, -72.51764079099962)",HLT,501HLT,520SAE,SAE004,04
2005,VA,Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,500.2,,,"VA
(37.54268067400045, -78.45789046299967)",HLT,501HLT,520SAE,SAE004,04
2005,WA,Washington,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,360.1,,,"WA
(47.52227862900048, -120.47001078999972)",HLT,501HLT,520SAE,SAE004,04
2005,WV,West Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,159.9,,,"WV
(38.66551020200046, -80.71264013499967)",HLT,501HLT,520SAE,SAE004,04
2005,WI,Wisconsin,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,358.0,,,"WI
(44.39319117400049, -89.81637074199966)",HLT,501HLT,520SAE,SAE004,04
2005,WY,Wyoming,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,29.2,,,"WY
(43.23554134300048, -108.10983035299967)",HLT,501HLT,520SAE,SAE004,04
2005,US,United States,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,20812.2,,,"US
(38.883, 77.017)",HLT,501HLT,520SAE,SAE004,04
2005,AL,Alabama,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,117.9,,,"AL
(32.84057112200048, -86.63186076199969)",HLT,501HLT,520SAE,SAE005,05
2005,AK,Alaska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,8.4,,,"AK
(64.84507995700051, -147.72205903599973)",HLT,501HLT,520SAE,SAE005,05
2005,AZ,Arizona,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,89.1,,,"AZ
(34.865970280000454, -111.76381127699972)",HLT,501HLT,520SAE,SAE005,05
2005,AR,Arkansas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,84.2,,,"AR
(34.74865012400045, -92.27449074299966)",HLT,501HLT,520SAE,SAE005,05
2005,CA,California,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,591.5,,,"CA
(37.63864012300047, -120.99999953799971)",HLT,501HLT,520SAE,SAE005,05
2005,CO,Colorado,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,98.4,,,"CO
(38.843840757000464, -106.13361092099967)",HLT,501HLT,520SAE,SAE005,05
2005,CT,Connecticut,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,225.3,,,"CT
(41.56266102000046, -72.64984095199964)",HLT,501HLT,520SAE,SAE005,05
2005,DE,Delaware,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,33.9,,,"DE
(39.008830667000495, -75.57774116799965)",HLT,501HLT,520SAE,SAE005,05
2005,DC,District of Columbia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,25.1,,,"DC
(38.89037138500049, -77.03196112699965)",HLT,501HLT,520SAE,SAE005,05
2005,FL,Florida,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,519.3,,,"FL
(28.932040377000476, -81.92896053899966)",HLT,501HLT,520SAE,SAE005,05
2005,GA,Georgia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,164.9,,,"GA
(32.83968109300048, -83.62758034599966)",HLT,501HLT,520SAE,SAE005,05
2005,HI,Hawaii,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,23.3,,,"HI
(21.304850435000446, -157.85774940299973)",HLT,501HLT,520SAE,SAE005,05
2005,ID,Idaho,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,25.2,,,"ID
(43.682630005000476, -114.3637300419997)",HLT,501HLT,520SAE,SAE005,05
2005,IL,Illinois,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,341.1,,,"IL
(40.48501028300046, -88.99771017799969)",HLT,501HLT,520SAE,SAE005,05
2005,IN,Indiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,226.0,,,"IN
(39.766910452000445, -86.14996019399968)",HLT,501HLT,520SAE,SAE005,05
2005,IA,Iowa,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,106.6,,,"IA
(42.46940091300047, -93.81649055599968)",HLT,501HLT,520SAE,SAE005,05
2005,KS,Kansas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,82.4,,,"KS
(38.34774030000045, -98.20078122699965)",HLT,501HLT,520SAE,SAE005,05
2005,KY,Kentucky,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,126.2,,,"KY
(37.645970271000465, -84.77497104799966)",HLT,501HLT,520SAE,SAE005,05
2005,LA,Louisiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,99.6,,,"LA
(31.31266064400046, -92.44568007099969)",HLT,501HLT,520SAE,SAE005,05
2005,ME,Maine,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,54.7,,,"ME
(45.254228894000505, -68.98503133599962)",HLT,501HLT,520SAE,SAE005,05
2005,MD,Maryland,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,197.4,,,"MD
(39.29058096400047, -76.60926011099963)",HLT,501HLT,520SAE,SAE005,05
2005,MA,Massachusetts,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,338.8,,,"MA
(42.27687047000046, -72.08269067499964)",HLT,501HLT,520SAE,SAE005,05
2005,MI,Michigan,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,272.7,,,"MI
(44.6613195430005, -84.71439026999968)",HLT,501HLT,520SAE,SAE005,05
2005,MN,Minnesota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,189.8,,,"MN
(46.35564873600049, -94.79420050299967)",HLT,501HLT,520SAE,SAE005,05
2005,MS,Mississippi,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,74.2,,,"MS
(32.745510099000455, -89.53803082499968)",HLT,501HLT,520SAE,SAE005,05
2005,MO,Missouri,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,193.7,,,"MO
(38.635790776000476, -92.56630005299968)",HLT,501HLT,520SAE,SAE005,05
2005,MT,Montana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,24.2,,,"MT
(47.06652897200047, -109.42442064499971)",HLT,501HLT,520SAE,SAE005,05
2005,NE,Nebraska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,62.3,,,"NE
(41.6410409880005, -99.36572062299967)",HLT,501HLT,520SAE,SAE005,05
2005,NV,Nevada,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,33.4,,,"NV
(39.493240390000494, -117.07184056399967)",HLT,501HLT,520SAE,SAE005,05
2005,NH,New Hampshire,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,50.2,,,"NH
(43.65595011300047, -71.50036091999965)",HLT,501HLT,520SAE,SAE005,05
2005,NJ,New Jersey,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,315.1,,,"NJ
(40.13057004800049, -74.27369128799967)",HLT,501HLT,520SAE,SAE005,05
2005,NM,New Mexico,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,30.1,,,"NM
(34.52088095200048, -106.24058098499967)",HLT,501HLT,520SAE,SAE005,05
2005,NY,New York,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,839.2,,,"NY
(42.82700103200045, -75.54397042699964)",HLT,501HLT,520SAE,SAE005,05
2005,NC,North Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,255.2,,,"NC
(35.466220975000454, -79.15925046299964)",HLT,501HLT,520SAE,SAE005,05
2005,ND,North Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,25.3,,,"ND
(47.47531977900047, -100.11842104899966)",HLT,501HLT,520SAE,SAE005,05
2005,OH,Ohio,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,495.8,,,"OH
(40.06021014100048, -82.40426005599966)",HLT,501HLT,520SAE,SAE005,05
2005,OK,Oklahoma,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,90.4,,,"OK
(35.47203135600046, -97.52107021399968)",HLT,501HLT,520SAE,SAE005,05
2005,OR,Oregon,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,81.0,,,"OR
(44.56744942400047, -120.15503132599969)",HLT,501HLT,520SAE,SAE005,05
2005,PA,Pennsylvania,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,573.8,,,"PA
(40.79373015200048, -77.86070029399963)",HLT,501HLT,520SAE,SAE005,05
2005,RI,Rhode Island,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,56.8,,,"RI
(41.70828019300046, -71.52247031399963)",HLT,501HLT,520SAE,SAE005,05
2005,SC,South Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,99.5,,,"SC
(33.998821303000454, -81.04537120699968)",HLT,501HLT,520SAE,SAE005,05
